paper_id,publish_year,paper_title,con_id
7F9B5B83,1986,Representing information about files,4789F291
7F5E2968,1988,Dynamic definition of entries and attributes in the directory service,4789F291
809624AA,1988,Critical path analysis for the execution of parallel and distributed programs,4789F291
7E048BCD,1988,A general approach to recognizing event occurrences in distributed computations,4789F291
5CBEFBF4,2002,On Watermarking Numeric Sets,478BCB40
5B2E537E,2002,Spatial frequency band division in human visual system based-watermarking,478BCB40
5E956886,2002,Image normalization using invariant centroid for RST invariant digital image watermarking,478BCB40
5B2055A1,2002,Enhanced Watermarking Scheme Based on Removal of Local Means,478BCB40
5E4D9DB4,2002,Optimal detection of transform domain additive watermark by using low density diversity,478BCB40
5D86F5EF,2006,Concurrent Blind Signatures Without Random Oracles,478C2CAA
7DFAC239,2006,"Rational Secret Sharing, Revisited",478C2CAA
7FC1BEA8,2006,A New Key Exchange Protocol Based on MQV Assuming Public Computations,478C2CAA
59BFA91F,2006,A Challenging But Feasible Blockwise-Adaptive Chosen-Plaintext Attack on SSL,478C2CAA
5C7221EF,2006,REBEL: Reconfigurable Block Encryption Logic,478C2CAA
5AB49674,2005,On-Line Regression Competitive with Reproducing Kernel Hilbert Spaces,478CDBCA
5B7EFC12,2006,Towards practical computable functions on context-free languages,478CDBCA
59A4BC80,2006,Further Properties of Cayley Digraphs and Their Applications to Interconnection Networks,478CDBCA
80044D7E,2006,Group theory based synthesis of binary reversible circuits,478CDBCA
5BD74ABA,2006,#3-Regular bipartite planar vertex cover is #p-complete,478CDBCA
5BC6DF5A,1995,Making global illumination user-friendly,478D1F3B
5D91C0F0,1995,A radiosity approach for the simulation of daylight,478D1F3B
049AA827,1995,Optimized Maximum Intensity Projection (MIP),478D1F3B
5B6A41B4,1995,Space Deformation using Ray Deflectors,478D1F3B
7D36BAF0,1995,Global Illumination via Density-Estimation,478D1F3B
80C3F7F7,2003,An empirical comparison of supervised machine learning techniques in bioinformatics,478E195D
6932A458,2003,BLAST++: a tool for BLASTing queries in batches,478E195D
5A9FA78D,2003,Novel elastic registration for 2-D medical and gel protein images,478E195D
7A66E905,2003,"Towards an understanding of protein-protein interaction network hierarchies. Analysis of DnaN (β)-binding peptide motifs in members of protein families interacting with the eubacterial processivity clamp, the β subunit of DNA Polymerase III",478E195D
5B10382A,2003,"Let the shoemaker make the shoes - an abstraction layer is needed between bioinformatic analysis, tools, data, and equipment: an agenda for the next 5 years",478E195D
00F9CDAB,2004,Program Instrumentation and Run-Time Analysis of Scoped Memory in Java,478ED67F
5A63A598,2006,Generating tests from EFSM models using guided model checking and iterated search refinement,478ED67F
7E73E448,2006,Multi-paradigmatic model-based testing,478ED67F
80BEA390,2006,Online testing with reinforcement learning,478ED67F
5B3381BE,2006,Model-Based testing of thin-client web applications,478ED67F
5474B730,2009,An Efficient Winner Approximation for a Series of Combinatorial Auctions,47957C42
0432848D,2009,Relating Knowledge Specifications by Reduction Mappings,47957C42
053E2299,2009,Verifying Context-Dependent Reduction Relations for Knowledge Specifications,47957C42
084B5B88,2009,Tiered Logic for Agents in Contexts,47957C42
03D0A10D,2009,Generating Incomplete Data with DataZapper,47957C42
5C1E1FFA,1986,Delta Prolog: a distributed backtracking extension with events,47977D8C
5BB7EA2B,1986,Design of a Prolog-based machine translation system,47977D8C
5BB7EA2B,1986,Design of a Prolog-based machine translation system,47977D8C
5BB7EA2B,1986,Design of a Prolog-based machine translation system,47977D8C
8111E692,1986,Higher-order logic programming,47977D8C
0AE9AF5E,2005,"Not all the online political forums are futile: The case study of the ""radical community",4797C437
6E9C3D0E,2005,Towards Electronic Governance - Gaining evidence for a paradigm shift in Governance from Federated Identity Management,4797C437
1146EC34,2005,Product Classification and Description in Public e- Procurement: Are There Lessons to be Learned From Private e-Procurement?,4797C437
59A57341,2005,e-Government in Greece: opportunities for improving the efficiency and effectiveness of local government,4797C437
07A49B13,2005,e-Democracy: A Solution for Disadvantaged Territories,4797C437
73CB37AF,1997,Distribution-free discriminant analysis,4799A10B
58BD6865,1997,Dissimilarity Measure for Collections of Objects and Values,4799A10B
5D413DCD,1997,Network Performance Assessment for Neurofuzzy Data Modelling,4799A10B
75346C59,1997,Reasoning about Sensor Data for Automated System Identification,4799A10B
5E2EC227,1997,An annotated data collection system to support intelligent analysis of Intensive Care Unit data,4799A10B
8325A244,2004,Making a tournament,4799F7D8
79713041,2004,Complexity results on a paint shop problem,4799F7D8
7657C1C9,2004,On approximability of linear ordering and related NP-optimization problems on graphs,4799F7D8
59F81FEE,2004,3-Colorability ∈ P for P 6 -free graphs,4799F7D8
793BC8E0,2004,Sparsest cuts and concurrent flows in product graphs,4799F7D8
58D35754,1993,On the Semantics of Optimization Predicates in CLP Languages,479D4D98
58843C0A,1994,Locally Simultaneous Constraint Satisfaction,479D4D98
74E00317,1994,Experiences with constraint-based array dependence analysis,479D4D98
5F8BBC1A,1994,Practical Issues in Graphical Constraints,479D4D98
5FAEF194,1994,"Some Methodological Issues in the Design of CIAO, a Generic, Parallel Concurrent Constraint Logic Programming System",479D4D98
7FDE8A1D,2002,Approximate Range Selection Queries in Peer-to-Peer Systems,479E6080
7D7D976F,2003,Capacity Bound-free Web Warehouse,479E6080
80D6EE01,2003,TelegraphCQ: Continuous Dataflow Processing for an Uncertain World,479E6080
803BD9CE,2003,Automated ranking of database query results,479E6080
010E67F0,2003,"The Database Machine: Old Story, New Slant?",479E6080
59AD6005,2005,Topic-Specific Text Filtering Based on Multiple Reducts,47A132CF
5C47CACF,2005,Ontology-based users and requests clustering in customer service management system,47A132CF
584B23C9,2005,Multi-agent approach for community clustering based on individual ontology annotations,47A132CF
7EFE58A9,2005,Execution Engine of Meta-learning System for KDD in Multi-agent Environment,47A132CF
5FE0C800,2005,Soft-device inheritance in the knowledge grid,47A132CF
5F8EFC60,2003,KJ editor for creative work support and collaboration,47A17F8A
5ED191B1,2003,Initial experiences of ALAN-K: an Advanced LeArning Network in Kyoto,47A17F8A
5E33C95B,2003,Squeak workshop experiences in Kyoto,47A17F8A
5A39D948,2003,The Mobile-based learning (MBL) in Japan,47A17F8A
8029652B,2003,A conceptual framework for learning experience design,47A17F8A
5CFD9837,1997,Low bit rate software-only wavelet video coding,47A1D52F
623204A9,1997,Adaptive low power multimedia wireless communications,47A1D52F
7D83222C,1997,Audio coding for conversion to MIDI,47A1D52F
709324F2,1997,Object-based transparent video watermarking,47A1D52F
80669EB1,1997,Region of interest priority coding for sign language videoconferencing,47A1D52F
81438B78,1999,Photometric image-based rendering for virtual lighting image synthesis,47A7A7E0
80139881,1999,A method for calibrating see-through head-mounted displays for AR,47A7A7E0
7E0A868F,1999,Building a hybrid tracking system: integration of optical and magnetic tracking,47A7A7E0
7ED646D5,1999,Marker tracking and HMD calibration for a video-based augmented reality conferencing system,47A7A7E0
8133B28A,1999,Enveloping users and computers in a collaborative 3D augmented reality,47A7A7E0
03D42E13,2006,Resource Management Strategy to Support Real Time Video Across UMTS and WLAN Networks,47A8116F
0C109628,2007,Content Adaptation for Heterogeneous Mobile Devices using web-based Mobile Services,47A8116F
024950E8,2007,Novel Network Design Algorithm for Optimizing Hierarchical Mobile IPV,47A8116F
0945CB17,2007,TFRC-Based Selective Retransmission for Multimedia Applications,47A8116F
773F0F76,2008,A method to reduce waiting time for P2P streaming systems,47A8116F
09CD09B1,2003,A Method to Extend BPEL4WS to Enable Business Performance Measurement,47A823DD
81A14EE3,2003,AOP for Dynamic Configuration and Management of Web Services,47A823DD
7F704711,2003,Conflict Resolution in Web Service Federations,47A823DD
81A872FB,2003,Adaptation Space: A Design Framework for Adaptive Web Services,47A823DD
596F0384,2003,Adding Semantics to Web Services Standards,47A823DD
7D8C5FE5,2002,Call-by-Value λ-Graph Rewriting Without Rewriting,47A9B8FE
80847BF5,2002,GraCAD - Graph-Based Tool for Conceptual Design,47A9B8FE
5FDF982B,2002,Distributed graph transformation units,47A9B8FE
70118CCE,2002,Termination Detection of Distributed Algorithms by Graph Relabelling Systems,47A9B8FE
5911D2DA,2002,Formalising Behaviour Preserving Program Transformations,47A9B8FE
5EE3C07F,2005,Kolo and Nebesko: a distributed media control framework for the arts,47AF2B68
5BA0687C,2005,Facilitating the interoperability among different VoIP protocols with VoIP Web services,47AF2B68
5EA91D92,2005,Effects of inter-server communication in an HLA-based distributed virtual environment,47AF2B68
5CAA644C,2005,A framework for grid-based neural networks,47AF2B68
5D1EF4EB,2005,Multicast-favorable max-min fairness - a general definition of multicast fairness,47AF2B68
7EAEA101,1998,Gaussian process modelling of latent chemical species: applications to inferring transcription factor activities,47AF8B65
7D33FBE2,2002,Identifying transcription factor binding sites through Markov chain optimization,47AF8B65
804893B4,2002,Building an automated classification of DNA-binding protein domains,47AF8B65
76BB7516,2002,Genome segmentation using piecewise constant intensity models and reversible jump MCMC,47AF8B65
76005EAD,2002,An approximate matching algorithm for finding (sub-)optimal sequences in S-attributed grammars.,47AF8B65
03868CF8,1997,An Approach to Computational Semiotics,47B178E5
5BCFB4D3,2004,On the use of the SA forum checkpoint and AMF services,47B178E5
5F09CDA9,2004,A measurement study of the interplay between application level restart and transport protocol,47B178E5
70842B0F,2004,Highly available location-based services in mobile environments,47B178E5
59EE6348,2004,Benefit evaluation of high-availability middleware,47B178E5
59C3F23D,1989,On using the Spring kernel to support real-time AI applications,47B51FBD
5F678332,1990,Scheduling real-time transactions,47B51FBD
7EE9F2AA,1991,Fastchart-a fast time deterministic CPU and hardware based real-time-kernel,47B51FBD
7E784CB4,1991,Allocating SMART cache segments for schedulability,47B51FBD
80686CB7,1991,A graphical tool for specification of reactive systems,47B51FBD
6AF25A8F,2001,Toward a model of agents society: a descriptive approach,47B7ABEF
813F772D,2001,A generic functional genetic algorithm,47B7ABEF
7EF76B0E,2001,Taxonomy of process modeling languages,47B7ABEF
7D1AF549,2001,Implementation of DDARC: software architecture for debugging distributed programs,47B7ABEF
80036EB1,2001,CSPRSGs strength measures based on the classes of transformation,47B7ABEF
5E98BEE1,2007,Mobile phones as secure gateways for message-based ubiquitous communication,47B8452D
5CB93F6D,2007,Linkability of Some Blind Signature Schemes,47B8452D
58B0906E,2007,Cryptanalysis of some proxy signature schemes without certificates,47B8452D
7FD7F131,2007,Efficient Use of Random Delays in Embedded Software,47B8452D
7354101A,2007,An information flow verifier for small embedded systems,47B8452D
7CF5FE0B,2007,Improving International e-Customs--The European ITAIDE Initiative,47B86F47
7D65A362,2007,On Burst Loss in Optical Burst Switched Networks with Hot Potato Deflection Routing,47B86F47
5C671CC6,2007,Longitudinal Study of Mobile Technology Adoption: Evolution at Work,47B86F47
7E9C8E08,2007,On Smart-Care Services: Studies of Visually Impaired Users in Living Contexts,47B86F47
815F2314,2007,High Performance Seamless Channel Transition Video-Broadcasting Scheme,47B86F47
5B902EAE,1992,"A cooperative approach to query processing: Integrating historical, structural, and behavioral knowledge sources",47C1A70D
58408048,1992,A Type-Coercion Problem in Computer Algebra,47C1A70D
5E9D7DB3,1992,On Mathematical Modeling in Robotics,47C1A70D
6FF525FE,1992,Gentzen-style characterizations of Negation as Failure,47C1A70D
5A134124,1992,An algebraic approach to knowledge-based modeling,47C1A70D
7D1A696A,2006,Integrating Social Development and Financial Sustainability: The Challenges of Rural Computer Kiosks in Kerala,47C2769F
7BD12B8F,2006,Multiple Mice for Computers in Education in Developing Countries,47C2769F
7853E1FF,2006,Kiosk Usage Measurement using a Software Logging Tool,47C2769F
7DD56CF8,2006,Text-Free User Interfaces for Illiterate and Semi-Literate Users,47C2769F
78F27335,2006,Information and Communications Technology for Development (ICT4D) - A Design Challenge?,47C2769F
5D3A7761,2004,Coupled Signature and Specification Matching for Automatic Service Binding,47C279F3
5E80D423,2004,A Proposal for a Semantic Web Service Description Format,47C279F3
59F73DFE,2004,Managers Don’t Code: Making Web Services Middleware Applicable for End-Users,47C279F3
5F380E27,2004,Negotiation Among Web Services Using LOTOS/CADP,47C279F3
5DD73C4C,2004,Modeling the Variability of Web Services from a Pattern Point of View,47C279F3
7EE294E6,1994,Improving continuous-media playback performance with in-kernel data paths,47C35ECC
80B249A8,1994,Multimedia fax-MIME interworking,47C35ECC
5F80A7B9,1994,Synchronization architecture and protocols for a multimedia news service application,47C35ECC
816870F5,1994,Panther: an inexpensive and integrated multimedia environment,47C35ECC
7FB88B70,1994,A new mechanism for achieving inter-stream synchronization in multimedia communication systems,47C35ECC
5BD737AD,1902,Multiobjective optimization using GAI models,47C39427
08E8C222,1969,Multiple antenna array signal collecting and processing,47C39427
0B528CAA,1969,A Generalization of the k-Nearest Neighbor Rule,47C39427
067B5469,1969,Completeness theorems for semantic resolution in consequence-finding,47C39427
58D1BB53,1969,A Task-Independent Experience-Gathering Scheme for a Problem Solver,47C39427
80248F0D,2002,Helicity Balance and Steady-State Strength of the Dynamo Generated Galactic Magnetic Field,47CAE638
084BFED6,2003,DNA in Action! A 3D Swarm-based Model of a Gene Regulatory System,47CAE638
5EB8550D,2005,Evolving Gene Regulatory Networks for Cellular Morphogenesis,47CAE638
5E2A8189,2005,Towards a network pattern language for complex systems,47CAE638
7E6BF0B3,2005,Perturbation analysis: A complex systems pattern,47CAE638
7FA75F59,2003,A Case Study on a Component-Based System and Its Configuration,47CB8578
5954DF14,2003,An Unfolding-Based Loop Optimization Technique,47CB8578
7D0BAF88,2003,Transformation of Meta-Information by Abstract Co-interpretation,47CB8578
5DF7D882,2003,Unified Instruction Reordering and Algebraic Transformations for Minimum Cost Offset Assignment,47CB8578
6E9BB9A4,2003,Efficient Variable Allocation to Dual Memory Banks of DSPs,47CB8578
5D861EAD,1986,The Application Of Algorithmic Probability to Problems in Artificial Intelligence,47CCD465
5944C1F1,1990,The transferable belief model and other interpretations of Dempster-Shafer's model,47CCD465
81BA0175,1990,Constructing the Pignistic Probability Function in a Context of Uncertainty,47CCD465
800140A9,1990,Axioms for Probability and Belief-Function Propagation,47CCD465
5ADB2DC9,1990,Causal networks: semantics and expressiveness,47CCD465
5A8A5373,1999,Updateable PAT-Tree Approach to Chinese Key PhraseExtraction using Mutual Information: A Linguistic Foundation for Knowledge Management,47CD5392
0645B677,2000,Evaluating extracted phrases and extending thesauri,47CD5392
5C5588F3,2002,Study on Data Placement and Access Path Selection in an FC-SAN Virtual Storage Environment,47CD5392
5A1A4095,2002,Developing Tsinghua University Architecture Digital Library for Chinese Architecture Study and University Education,47CD5392
5A50DEA3,2002,Personalized Services for Digital Library,47CD5392
81361E0B,1988,A nerve cuff technique for selective motor control,8516B55A
7877A28A,1988,Detection and characterization of Laplacean potentials by a Gaussian model,8516B55A
75F90563,1988,Ultrasonic imaging using correlation techniques,8516B55A
7B3BD7DE,1988,Trends in design of interpretive ECG carts,8516B55A
8029B58D,1988,Real time data processing system for acoustical tissue characterization,8516B55A
81356B1F,1982,"We've Come a Long Way, but We're Still Far from Home",856D618D
5989034D,1982,Identification of Distributed Parameter Systems using Finite Element Approximation,856D618D
5A506B16,1982,A Signal Validation Methodology for Nuclear Power Plants,856D618D
76A303CC,1982,Stochastic Realization and Reduction of Processes Generated by Time Invariant Linear Systems,856D618D
5A67C000,1982,Mode Cancellation and Retention in Stochastic Linear Systems,856D618D
